year,region_id,Region_name,ons_code,road_category_id,road_category_name,total_link_length_km,total_link_length_miles,all_motor_vehicles
2010,1,South West,E12000009,1,TM,326.8,203.06,5361760922
2010,1,South West,E12000009,3,TA,734.8,456.58,3944551596
2010,1,South West,E12000009,4,PA,4211.2,2616.72,9675691355
2010,1,South West,E12000009,5,M,44631.2,27732.54,12485510035
2010,2,East Midlands,E12000004,1,TM,195.4,121.42,4125235854
2010,2,East Midlands,E12000004,3,TA,550.9,342.31,4115819007
2010,2,East Midlands,E12000004,4,PA,3307.2,2055,8572009047
2010,2,East Midlands,E12000004,5,M,27249.4,16931.99,8997082043
2010,3,Scotland,S92000003,1,TM,406.61,252.66,4041051293
2010,3,Scotland,S92000003,3,TA,2806,1743.57,6034722051
2010,3,Scotland,S92000003,4,PA,7473.3,4643.69,7601999475
2010,3,Scotland,S92000003,5,M,48605.4,30202,8963439332
2010,4,Wales,W92000004,1,TM,141.3,87.8,2024519562
2010,4,Wales,W92000004,3,TA,1546.6,961.01,4064711990
2010,4,Wales,W92000004,4,PA,2617,1626.13,4651240090
2010,4,Wales,W92000004,5,M,29530.8,18349.59,5767779548
2010,5,North West,E12000002,1,TM,614.7,381.96,10781149647
2010,5,North West,E12000002,2,PM,21.3,13.24,241398952
2010,5,North West,E12000002,3,TA,326.8,203.06,1523758288
2010,5,North West,E12000002,4,PA,3678.7,2285.84,10612583793
2010,5,North West,E12000002,5,M,32319,20082.1,10219834292
2010,6,London,E12000007,1,TM,60.1,37.34,1371797042
2010,6,London,E12000007,4,PA,1719.8,1068.63,10709247339
2010,6,London,E12000007,5,M,13039.2,8102.18,7770950614
2010,7,East of England,E12000006,1,TM,265,164.66,5067150448
2010,7,East of England,E12000006,3,TA,769.9,478.39,6004260387
2010,7,East of England,E12000006,4,PA,3103.4,1928.36,9846961488
2010,7,East of England,E12000006,5,M,35470.9,22040.6,12522600579
2010,8,Yorkshire and the Humber,E12000003,1,TM,380.1,236.18,5829146032
2010,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43016590.3
2010,8,Yorkshire and the Humber,E12000003,3,TA,298.5,185.48,2125138055
2010,8,Yorkshire and the Humber,E12000003,4,PA,3034.5,1885.55,8522540572
2010,8,Yorkshire and the Humber,E12000003,5,M,28250.6,17554.11,9024275711
2010,9,South East,E12000008,1,TM,644,400.16,13531343217
2010,9,South East,E12000008,2,PM,10.6,6.59,172650372.4
2010,9,South East,E12000008,3,TA,669.3,415.88,6110722168
2010,9,South East,E12000008,4,PA,4559.1,2832.89,14915609953
2010,9,South East,E12000008,5,M,41670.8,25893.03,15351097866
2010,10,West Midlands,E12000005,1,TM,427,265.33,7670399099
2010,10,West Midlands,E12000005,2,PM,3.2,1.99,57440829
2010,10,West Midlands,E12000005,3,TA,437.6,271.91,2520816858
2010,10,West Midlands,E12000005,4,PA,3089.6,1919.79,8571991787
2010,10,West Midlands,E12000005,5,M,28873.5,17941.16,10610074496
2010,11,North East,E12000001,1,TM,55.6,34.55,670031388.9
2010,11,North East,E12000001,2,PM,2.4,1.49,31432143.16
2010,11,North East,E12000001,3,TA,338,210.02,2352379100
2010,11,North East,E12000001,4,PA,1424.2,884.96,3909154391
2010,11,North East,E12000001,5,M,14347.7,8915.25,4080293557
2011,1,South West,E12000009,1,TM,326.8,203.06,5382762533
2011,1,South West,E12000009,3,TA,734.4,456.34,3963245036
2011,1,South West,E12000009,4,PA,4211.2,2616.72,9687216562
2011,1,South West,E12000009,5,M,44624.1,27728.13,12432202866
2011,2,East Midlands,E12000004,1,TM,195.4,121.42,4063362731
2011,2,East Midlands,E12000004,3,TA,587.1,364.81,4523154629
2011,2,East Midlands,E12000004,4,PA,3272.9,2033.69,8276103973
2011,2,East Midlands,E12000004,5,M,27255.5,16935.78,8968680755
2011,3,Scotland,S92000003,1,TM,409.61,254.52,4082297537
2011,3,Scotland,S92000003,3,TA,2806,1743.57,6050578376
2011,3,Scotland,S92000003,4,PA,7478.9,4647.17,7587756676
2011,3,Scotland,S92000003,5,M,48593.5,30194.6,8869978480
2011,4,Wales,W92000004,1,TM,141.3,87.8,2055089705
2011,4,Wales,W92000004,3,TA,1546.6,961.01,4034645277
2011,4,Wales,W92000004,4,PA,2614.6,1624.64,4685699611
2011,4,Wales,W92000004,5,M,29527.2,18347.35,5786903041
2011,5,North West,E12000002,1,TM,624.3,387.92,11056060230
2011,5,North West,E12000002,2,PM,21.3,13.24,233910226.8
2011,5,North West,E12000002,3,TA,305.1,189.58,1369564758
2011,5,North West,E12000002,4,PA,3686.8,2290.87,10741340310
2011,5,North West,E12000002,5,M,32304.6,20073.15,10262331547
2011,6,London,E12000007,1,TM,60.1,37.34,1323778594
2011,6,London,E12000007,4,PA,1712.9,1064.35,10366267488
2011,6,London,E12000007,5,M,13027.1,8094.66,7805209554
2011,7,East of England,E12000006,1,TM,265,164.66,5288724294
2011,7,East of England,E12000006,3,TA,771.3,479.26,6078582952
2011,7,East of England,E12000006,4,PA,3110.1,1932.53,10003306833
2011,7,East of England,E12000006,5,M,35485.6,22049.73,12309296603
2011,8,Yorkshire and the Humber,E12000003,1,TM,380.1,236.18,5886362918
2011,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,41684727.13
2011,8,Yorkshire and the Humber,E12000003,3,TA,298,185.17,2175471592
2011,8,Yorkshire and the Humber,E12000003,4,PA,3043.6,1891.21,8573220592
2011,8,Yorkshire and the Humber,E12000003,5,M,28233.8,17543.67,9002522760
2011,9,South East,E12000008,1,TM,644,400.16,13668805698
2011,9,South East,E12000008,2,PM,10.6,6.59,176163784.1
2011,9,South East,E12000008,3,TA,669.9,416.26,6234183825
2011,9,South East,E12000008,4,PA,4561.5,2834.38,15001654224
2011,9,South East,E12000008,5,M,41728.7,25929.01,15366055760
2011,10,West Midlands,E12000005,1,TM,427,265.33,7784677626
2011,10,West Midlands,E12000005,2,PM,3.2,1.99,60863611.2
2011,10,West Midlands,E12000005,3,TA,439.1,272.84,2592091155
2011,10,West Midlands,E12000005,4,PA,3107.4,1930.85,8698921722
2011,10,West Midlands,E12000005,5,M,28874.1,17941.53,10619246390
2011,11,North East,E12000001,1,TM,55.6,34.55,681840640.7
2011,11,North East,E12000001,2,PM,2.4,1.49,31892049.18
2011,11,North East,E12000001,3,TA,340.5,211.58,2398865715
2011,11,North East,E12000001,4,PA,1425.1,885.52,3931849476
2011,11,North East,E12000001,5,M,14337.8,8909.1,4072220561
2012,1,South West,E12000009,1,TM,326.8,203.06,5335716148
2012,1,South West,E12000009,3,TA,736.5,457.64,3902756649
2012,1,South West,E12000009,4,PA,4210.48,2616.27,9615093597
2012,1,South West,E12000009,5,M,44702.91701,27777.1,12543531828
2012,2,East Midlands,E12000004,1,TM,195.4,121.42,4182246749
2012,2,East Midlands,E12000004,3,TA,589.02,366,4611134892
2012,2,East Midlands,E12000004,4,PA,3273.71,2034.19,8185379087
2012,2,East Midlands,E12000004,5,M,27299.49612,16963.12,9064234334
2012,3,Scotland,S92000003,1,TM,456.02,283.36,4436884658
2012,3,Scotland,S92000003,3,TA,2802.86,1741.62,5993237097
2012,3,Scotland,S92000003,4,PA,7480.09,4647.91,7469804595
2012,3,Scotland,S92000003,5,M,48645.1082,30226.67,8927889147
2012,4,Wales,W92000004,1,TM,141.3,87.8,2075908016
2012,4,Wales,W92000004,3,TA,1546.6,961.01,4012864597
2012,4,Wales,W92000004,4,PA,2614.59,1624.63,4643411044
2012,4,Wales,W92000004,5,M,29554.12598,18364.08,5883176174
2012,5,North West,E12000002,1,TM,624.6,388.11,10885468110
2012,5,North West,E12000002,2,PM,21.7,13.48,231688382.3
2012,5,North West,E12000002,3,TA,305.13,189.6,1348823869
2012,5,North West,E12000002,4,PA,3695.17,2296.07,10651256899
2012,5,North West,E12000002,5,M,32344.99223,20098.25,10366901774
2012,6,London,E12000007,1,TM,60.1,37.34,1394635064
2012,6,London,E12000007,4,PA,1713.26,1064.57,10128619661
2012,6,London,E12000007,5,M,13041.17333,8103.41,7817291535
2012,7,East of England,E12000006,1,TM,266.8,165.78,5457119550
2012,7,East of England,E12000006,3,TA,773.89,480.87,6145499968
2012,7,East of England,E12000006,4,PA,3111.7,1933.52,9912506698
2012,7,East of England,E12000006,5,M,35557.09629,22094.16,12313482725
2012,8,Yorkshire and the Humber,E12000003,1,TM,380,236.12,5780576853
2012,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,41314447.78
2012,8,Yorkshire and the Humber,E12000003,3,TA,298.02,185.18,2133245243
2012,8,Yorkshire and the Humber,E12000003,4,PA,3045.16,1892.17,8480859218
2012,8,Yorkshire and the Humber,E12000003,5,M,28288.37345,17577.58,9095090479
2012,9,South East,E12000008,1,TM,644,400.16,13754822220
2012,9,South East,E12000008,2,PM,10.6,6.59,181577536.9
2012,9,South East,E12000008,3,TA,673.3,418.37,6206198079
2012,9,South East,E12000008,4,PA,4559.98,2833.44,14816235077
2012,9,South East,E12000008,5,M,41812.2128,25980.9,15535051149
2012,10,West Midlands,E12000005,1,TM,427,265.33,7849562160
2012,10,West Midlands,E12000005,2,PM,3.2,1.99,55955271.3
2012,10,West Midlands,E12000005,3,TA,439.08,272.83,2643813529
2012,10,West Midlands,E12000005,4,PA,3108.35,1931.44,8572138256
2012,10,West Midlands,E12000005,5,M,28911.92568,17965.04,10716592496
2012,11,North East,E12000001,1,TM,55.6,34.55,712757808.4
2012,11,North East,E12000001,2,PM,2.4,1.49,31345346.33
2012,11,North East,E12000001,3,TA,342.37,212.74,2402812918
2012,11,North East,E12000001,4,PA,1425.21,885.58,3916776723
2012,11,North East,E12000001,5,M,14373.00909,8930.97,4095546823
2013,1,South West,E12000009,1,TM,326.8,203.06,5402186136
2013,1,South West,E12000009,3,TA,736.5,457.64,3925465333
2013,1,South West,E12000009,4,PA,4211.28,2616.77,9656719540
2013,1,South West,E12000009,5,M,44778.78044,27824.24,12621464177
2013,2,East Midlands,E12000004,1,TM,195.4,121.42,4270186324
2013,2,East Midlands,E12000004,3,TA,589.02,366,4610286457
2013,2,East Midlands,E12000004,4,PA,3274.01,2034.38,8173793267
2013,2,East Midlands,E12000004,5,M,27367.7306,17005.52,9138018054
2013,3,Scotland,S92000003,1,TM,456.82,283.85,4512229423
2013,3,Scotland,S92000003,3,TA,2802.86,1741.62,6039558345
2013,3,Scotland,S92000003,4,PA,7481.19,4648.6,7468529752
2013,3,Scotland,S92000003,5,M,48733.32008,30281.48,8942380911
2013,4,Wales,W92000004,1,TM,141.3,87.8,2121255648
2013,4,Wales,W92000004,3,TA,1563.8,971.7,4168718550
2013,4,Wales,W92000004,4,PA,2602.09,1616.86,4552211335
2013,4,Wales,W92000004,5,M,29586.66138,18384.3,5956127983
2013,5,North West,E12000002,1,TM,624.6,388.11,11070008227
2013,5,North West,E12000002,2,PM,21.7,13.48,250346339.4
2013,5,North West,E12000002,3,TA,305.13,189.6,1360049470
2013,5,North West,E12000002,4,PA,3693.82,2295.23,10566082985
2013,5,North West,E12000002,5,M,32382.05305,20121.27,10388223322
2013,6,London,E12000007,1,TM,60.1,37.34,1397038146
2013,6,London,E12000007,4,PA,1713.16,1064.51,10184357381
2013,6,London,E12000007,5,M,13056.37798,8112.86,7733067322
2013,7,East of England,E12000006,1,TM,266.8,165.78,5616080354
2013,7,East of England,E12000006,3,TA,773.89,480.87,6211797834
2013,7,East of England,E12000006,4,PA,3111.42,1933.35,9969972480
2013,7,East of England,E12000006,5,M,35613.32905,22129.1,12262309942
2013,8,Yorkshire and the Humber,E12000003,1,TM,401.3,249.36,6085357603
2013,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,45626937.68
2013,8,Yorkshire and the Humber,E12000003,3,TA,278.82,173.25,1955365364
2013,8,Yorkshire and the Humber,E12000003,4,PA,3061.66,1902.43,8510894110
2013,8,Yorkshire and the Humber,E12000003,5,M,28303.85624,17587.2,9120877283
2013,9,South East,E12000008,1,TM,644,400.16,13698485811
2013,9,South East,E12000008,2,PM,10.6,6.59,173628540.4
2013,9,South East,E12000008,3,TA,673.3,418.37,6204303520
2013,9,South East,E12000008,4,PA,4559.98,2833.44,14766658058
2013,9,South East,E12000008,5,M,41902.14773,26036.79,15632337716
2013,10,West Midlands,E12000005,1,TM,427,265.33,7880395400
2013,10,West Midlands,E12000005,2,PM,3.2,1.99,59724547.48
2013,10,West Midlands,E12000005,3,TA,439.08,272.83,2640698723
2013,10,West Midlands,E12000005,4,PA,3108.45,1931.5,8506080780
2013,10,West Midlands,E12000005,5,M,28950.41867,17988.96,10734975414
2013,11,North East,E12000001,1,TM,55.6,34.55,721182657.2
2013,11,North East,E12000001,2,PM,2.4,1.49,34927391.04
2013,11,North East,E12000001,3,TA,342.17,212.61,2411196625
2013,11,North East,E12000001,4,PA,1427.81,887.2,3929979638
2013,11,North East,E12000001,5,M,14395.54021,8944.97,4077683205
2014,1,South West,E12000009,1,TM,326.8,203.06,5563918337
2014,1,South West,E12000009,2,PM,0,0,0
2014,1,South West,E12000009,3,TA,736.5,457.64,3939225240
2014,1,South West,E12000009,4,PA,4216.57,2620.06,9849339717
2014,1,South West,E12000009,5,M,44816.63,27847.76,13249877155
2014,2,East Midlands,E12000004,1,TM,195.4,121.42,4197244469
2014,2,East Midlands,E12000004,2,PM,0,0,0
2014,2,East Midlands,E12000004,3,TA,589.02,366,4732023056
2014,2,East Midlands,E12000004,4,PA,3274.01,2034.38,8360600459
2014,2,East Midlands,E12000004,5,M,27386.77,17017.35,9586237062
2014,3,Scotland,S92000003,1,TM,456.82,283.85,4610885833
2014,3,Scotland,S92000003,2,PM,0,0,0
2014,3,Scotland,S92000003,3,TA,2793.96,1736.09,6018944936
2014,3,Scotland,S92000003,4,PA,7480.19,4647.97,7640810196
2014,3,Scotland,S92000003,5,M,48676.72,30246.31,9329146789
2014,4,Wales,W92000004,1,TM,141.8,88.11,2228495293
2014,4,Wales,W92000004,2,PM,0,0,0
2014,4,Wales,W92000004,3,TA,1547.5,961.57,4207618189
2014,4,Wales,W92000004,4,PA,2637.39,1638.8,4726577335
2014,4,Wales,W92000004,5,M,29590.46,18386.66,6285703163
2014,5,North West,E12000002,1,TM,624.6,388.11,11294736235
2014,5,North West,E12000002,2,PM,21.7,13.48,261943006
2014,5,North West,E12000002,3,TA,305.43,189.79,1397524125
2014,5,North West,E12000002,4,PA,3692.82,2294.61,10751207014
2014,5,North West,E12000002,5,M,32381.17,20120.73,10808077615
2014,6,London,E12000007,1,TM,60.1,37.34,1468335062
2014,6,London,E12000007,2,PM,0,0,0
2014,6,London,E12000007,3,TA,0,0,0
2014,6,London,E12000007,4,PA,1717.66,1067.3,10284919250
2014,6,London,E12000007,5,M,13065.08,8118.26,7927164159
2014,7,East of England,E12000006,1,TM,262.2,162.92,5781415607
2014,7,East of England,E12000006,2,PM,0,0,0
2014,7,East of England,E12000006,3,TA,778.89,483.98,6375822134
2014,7,East of England,E12000006,4,PA,3114.62,1935.34,10231309857
2014,7,East of England,E12000006,5,M,35651.54,22152.84,12728990540
2014,8,Yorkshire and the Humber,E12000003,1,TM,401.3,249.36,6351032765
2014,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,46564668.57
2014,8,Yorkshire and the Humber,E12000003,3,TA,278.82,173.25,2011735900
2014,8,Yorkshire and the Humber,E12000003,4,PA,3070.56,1907.96,8649371113
2014,8,Yorkshire and the Humber,E12000003,5,M,28279.74,17572.22,9509713818
2014,9,South East,E12000008,1,TM,644,400.16,13924236698
2014,9,South East,E12000008,2,PM,10.6,6.59,165908265.4
2014,9,South East,E12000008,3,TA,673.3,418.37,6368497494
2014,9,South East,E12000008,4,PA,4559.68,2833.25,15076172966
2014,9,South East,E12000008,5,M,41958.06,26071.53,16372376922
2014,10,West Midlands,E12000005,1,TM,434.7,270.11,8082859526
2014,10,West Midlands,E12000005,2,PM,3.2,1.99,61255932.5
2014,10,West Midlands,E12000005,3,TA,439.08,272.83,2670263384
2014,10,West Midlands,E12000005,4,PA,3109.25,1932,8731943279
2014,10,West Midlands,E12000005,5,M,28972.31,18002.56,11186130876
2014,11,North East,E12000001,1,TM,55.6,34.55,717802796.3
2014,11,North East,E12000001,2,PM,2.4,1.49,35533443.46
2014,11,North East,E12000001,3,TA,342.17,212.61,2470277978
2014,11,North East,E12000001,4,PA,1427.81,887.2,3995810226
2014,11,North East,E12000001,5,M,14411.47,8954.87,4224441890
2015,1,South West,E12000009,1,TM,326.8,203.06,5686974829
2015,1,South West,E12000009,2,PM,0,0,0
2015,1,South West,E12000009,3,TA,736.5,457.64,4027645470
2015,1,South West,E12000009,4,PA,4213.8,2618.33,9984509551
2015,1,South West,E12000009,5,M,44816.75,27847.84,13490855880
2015,2,East Midlands,E12000004,1,TM,195.4,121.42,4151317840
2015,2,East Midlands,E12000004,2,PM,0,0,0
2015,2,East Midlands,E12000004,3,TA,589.3,366.17,4944902052
2015,2,East Midlands,E12000004,4,PA,3283.2,2040.09,8550893167
2015,2,East Midlands,E12000004,5,M,27415.39,17035.13,9777455527
2015,3,Scotland,S92000003,1,TM,455.83,283.24,4646168784
2015,3,Scotland,S92000003,2,PM,0,0,0
2015,3,Scotland,S92000003,3,TA,2793.96,1736.09,6126152608
2015,3,Scotland,S92000003,4,PA,7480.19,4647.97,7763811518
2015,3,Scotland,S92000003,5,M,48615.15,30208.05,9452505660
2015,4,Wales,W92000004,1,TM,141.8,88.11,2287904443
2015,4,Wales,W92000004,2,PM,0,0,0
2015,4,Wales,W92000004,3,TA,1547.5,961.57,4298375569
2015,4,Wales,W92000004,4,PA,2641.19,1641.16,4837669599
2015,4,Wales,W92000004,5,M,29550.52,18361.84,6433948468
2015,5,North West,E12000002,1,TM,624.6,388.11,11526768516
2015,5,North West,E12000002,2,PM,21.7,13.48,267961461.3
2015,5,North West,E12000002,3,TA,289.5,179.89,1356055362
2015,5,North West,E12000002,4,PA,3699.2,2298.58,10918748354
2015,5,North West,E12000002,5,M,32396.76,20130.41,10969862826
2015,6,London,E12000007,1,TM,60.1,37.34,1498800479
2015,6,London,E12000007,2,PM,0,0,0
2015,6,London,E12000007,3,TA,0,0,0
2015,6,London,E12000007,4,PA,1719,1068.14,10222421722
2015,6,London,E12000007,5,M,13017.05,8088.42,7928960103
2015,7,East of England,E12000006,1,TM,261.9,162.74,5994960152
2015,7,East of England,E12000006,2,PM,0,0,0
2015,7,East of England,E12000006,3,TA,779.8,484.55,6639884508
2015,7,East of England,E12000006,4,PA,3117.8,1937.31,10431228732
2015,7,East of England,E12000006,5,M,35722.1,22196.68,12880031293
2015,8,Yorkshire and the Humber,E12000003,1,TM,411.6,255.76,6791127876
2015,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,44030142.8
2015,8,Yorkshire and the Humber,E12000003,3,TA,269.1,167.21,1865254243
2015,8,Yorkshire and the Humber,E12000003,4,PA,3063.5,1903.57,8765422661
2015,8,Yorkshire and the Humber,E12000003,5,M,28270.27,17566.33,9650324628
2015,9,South East,E12000008,1,TM,644,400.16,14426200709
2015,9,South East,E12000008,2,PM,10.6,6.59,170987732.5
2015,9,South East,E12000008,3,TA,673.2,418.31,6696691520
2015,9,South East,E12000008,4,PA,4560.7,2833.89,15369418796
2015,9,South East,E12000008,5,M,42008.38,26102.8,16676265274
2015,10,West Midlands,E12000005,1,TM,434.5,269.99,8179600628
2015,10,West Midlands,E12000005,2,PM,3.2,1.99,63201316.59
2015,10,West Midlands,E12000005,3,TA,439.1,272.84,2739216267
2015,10,West Midlands,E12000005,4,PA,3108.9,1931.78,8880544495
2015,10,West Midlands,E12000005,5,M,29023.43,18034.32,11372851716
2015,11,North East,E12000001,1,TM,55.6,34.55,721951310.3
2015,11,North East,E12000001,2,PM,2.4,1.49,35538080.62
2015,11,North East,E12000001,3,TA,342.2,212.63,2498629148
2015,11,North East,E12000001,4,PA,1428.4,887.57,4072581134
2015,11,North East,E12000001,5,M,14437.81,8971.24,4271653745
2016,1,South West,E12000009,1,TM,326.8,203.06,5821869975
2016,1,South West,E12000009,2,PM,0,0,0
2016,1,South West,E12000009,3,TA,737.3,458.14,4237917264
2016,1,South West,E12000009,4,PA,4212,2617.22,10301900906
2016,1,South West,E12000009,5,M,44995.44,27958.87,13977194913
2016,2,East Midlands,E12000004,1,TM,196.9,122.35,4256906983
2016,2,East Midlands,E12000004,2,PM,0,0,0
2016,2,East Midlands,E12000004,3,TA,589.3,366.17,5075030415
2016,2,East Midlands,E12000004,4,PA,3289.6,2044.06,8764036221
2016,2,East Midlands,E12000004,5,M,27542.73,17114.26,10094072986
2016,3,Scotland,S92000003,1,TM,456.03,283.36,4865004345
2016,3,Scotland,S92000003,2,PM,0,0,0
2016,3,Scotland,S92000003,3,TA,2793.86,1736.02,6301043961
2016,3,Scotland,S92000003,4,PA,7474.69,4644.56,7976226954
2016,3,Scotland,S92000003,5,M,48640.44,30223.77,9783971131
2016,4,Wales,W92000004,1,TM,141.8,88.11,2292286022
2016,4,Wales,W92000004,2,PM,0,0,0
2016,4,Wales,W92000004,3,TA,1546.7,961.07,4547247622
2016,4,Wales,W92000004,4,PA,2649.19,1646.13,4937318263
2016,4,Wales,W92000004,5,M,29588.2,18385.26,6788476164
2016,5,North West,E12000002,1,TM,624.6,388.11,11649832644
2016,5,North West,E12000002,2,PM,21.7,13.48,273976750.9
2016,5,North West,E12000002,3,TA,289.3,179.76,1420434239
2016,5,North West,E12000002,4,PA,3702.7,2300.75,11041539602
2016,5,North West,E12000002,5,M,32474.74,20178.87,10867610847
2016,6,London,E12000007,1,TM,60.1,37.34,1536568677
2016,6,London,E12000007,2,PM,0,0,0
2016,6,London,E12000007,3,TA,1.3,0.81,10837275.26
2016,6,London,E12000007,4,PA,1719.5,1068.45,10247271502
2016,6,London,E12000007,5,M,13052.63,8110.53,8288348825
2016,7,East of England,E12000006,1,TM,260.9,162.12,6031559075
2016,7,East of England,E12000006,2,PM,0,0,0
2016,7,East of England,E12000006,3,TA,784.6,487.53,6999127621
2016,7,East of England,E12000006,4,PA,3116.6,1936.57,10666206688
2016,7,East of England,E12000006,5,M,35850.98,22276.77,12897880082
2016,8,Yorkshire and the Humber,E12000003,1,TM,411.9,255.94,7109011747
2016,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43802689.2
2016,8,Yorkshire and the Humber,E12000003,3,TA,268.7,166.96,1942164458
2016,8,Yorkshire and the Humber,E12000003,4,PA,3072.2,1908.98,8978326741
2016,8,Yorkshire and the Humber,E12000003,5,M,28323.37,17599.33,9953207581
2016,9,South East,E12000008,1,TM,644,400.16,14569878859
2016,9,South East,E12000008,2,PM,10.6,6.59,180014876.2
2016,9,South East,E12000008,3,TA,672.2,417.69,6981238232
2016,9,South East,E12000008,4,PA,4566.8,2837.68,15629650504
2016,9,South East,E12000008,5,M,42175.87,26206.87,16923416446
2016,10,West Midlands,E12000005,1,TM,428.8,266.44,8259157190
2016,10,West Midlands,E12000005,2,PM,3.2,1.99,64200426.75
2016,10,West Midlands,E12000005,3,TA,440.8,273.9,2943190690
2016,10,West Midlands,E12000005,4,PA,3118,1937.44,9089269608
2016,10,West Midlands,E12000005,5,M,29153.21,18114.96,11540912478
2016,11,North East,E12000001,1,TM,55.6,34.55,695674067.6
2016,11,North East,E12000001,2,PM,2.4,1.49,36427331.74
2016,11,North East,E12000001,3,TA,341.2,212.01,2635553948
2016,11,North East,E12000001,4,PA,1429.3,888.13,4130336422
2016,11,North East,E12000001,5,M,14456.73,8983,4269246357
2017,1,South West,E12000009,1,TM,327.3,203.37,5912619581
2017,1,South West,E12000009,2,PM,0,0,0
2017,1,South West,E12000009,3,TA,738.8,459.07,4516056452
2017,1,South West,E12000009,4,PA,4221.8,2623.3,10451628863
2017,1,South West,E12000009,5,M,45068.49,28004.26,14423230759
2017,2,East Midlands,E12000004,1,TM,199.9,124.21,4361982561
2017,2,East Midlands,E12000004,2,PM,0,0,0
2017,2,East Midlands,E12000004,3,TA,590.1,366.67,5296882475
2017,2,East Midlands,E12000004,4,PA,3294.4,2047.05,8794454078
2017,2,East Midlands,E12000004,5,M,27604.85,17152.86,10212224811
2017,3,Scotland,S92000003,1,TM,461.3,286.64,5004349071
2017,3,Scotland,S92000003,2,PM,0,0,0
2017,3,Scotland,S92000003,3,TA,2793.9,1736.05,6498874202
2017,3,Scotland,S92000003,4,PA,7478.7,4647.05,7986633428
2017,3,Scotland,S92000003,5,M,48551.5,30168.5,10181565530
2017,4,Wales,W92000004,1,TM,141.8,88.11,2334135437
2017,4,Wales,W92000004,2,PM,0,0,0
2017,4,Wales,W92000004,3,TA,1538.3,955.86,4605739526
2017,4,Wales,W92000004,4,PA,2658,1651.6,4940827144
2017,4,Wales,W92000004,5,M,29521.32,18343.7,6763733270
2017,5,North West,E12000002,1,TM,630.2,391.59,11619151607
2017,5,North West,E12000002,2,PM,23.5,14.6,296259461.2
2017,5,North West,E12000002,3,TA,294.3,182.87,1531586569
2017,5,North West,E12000002,4,PA,3729,2317.09,10909759334
2017,5,North West,E12000002,5,M,32470.11,20175.99,11039758421
2017,6,London,E12000007,1,TM,60.1,37.34,1558638816
2017,6,London,E12000007,2,PM,0,0,0
2017,6,London,E12000007,3,TA,1.3,0.81,10437768.05
2017,6,London,E12000007,4,PA,1716.5,1066.58,10385171543
2017,6,London,E12000007,5,M,13064.12,8117.67,8101110982
2017,7,East of England,E12000006,1,TM,263.3,163.61,6169888964
2017,7,East of England,E12000006,2,PM,0,0,0
2017,7,East of England,E12000006,3,TA,779.6,484.42,7243481957
2017,7,East of England,E12000006,4,PA,3108.6,1931.59,10667154682
2017,7,East of England,E12000006,5,M,35900.09,22307.28,13803070752
2017,8,Yorkshire and the Humber,E12000003,1,TM,418.2,259.86,7203611577
2017,8,Yorkshire and the Humber,E12000003,2,PM,3.5,2.17,43056603.91
2017,8,Yorkshire and the Humber,E12000003,3,TA,276.7,171.93,2013844687
2017,8,Yorkshire and the Humber,E12000003,4,PA,3085.3,1917.12,8966594203
2017,8,Yorkshire and the Humber,E12000003,5,M,28315.29,17594.31,9851750192
2017,9,South East,E12000008,1,TM,645.7,401.22,14651788482
2017,9,South East,E12000008,2,PM,10.6,6.59,174903240.2
2017,9,South East,E12000008,3,TA,679.4,422.16,7123295716
2017,9,South East,E12000008,4,PA,4565.5,2836.87,15599390027
2017,9,South East,E12000008,5,M,42277.88,26270.26,17065605346
2017,10,West Midlands,E12000005,1,TM,440.6,273.78,8486803047
2017,10,West Midlands,E12000005,2,PM,3.8,2.36,75274964.55
2017,10,West Midlands,E12000005,3,TA,440.7,273.84,2943870450
2017,10,West Midlands,E12000005,4,PA,3123.7,1940.98,9117450944
2017,10,West Midlands,E12000005,5,M,29187,18135.96,11575841710
2017,11,North East,E12000001,1,TM,55.6,34.55,716377166.9
2017,11,North East,E12000001,2,PM,2.8,1.74,42348562.3
2017,11,North East,E12000001,3,TA,347.4,215.86,2734715151
2017,11,North East,E12000001,4,PA,1434.2,891.17,4119223271
2017,11,North East,E12000001,5,M,14494.04,9006.18,4377621879
2018,1,South West,E12000009,1,TM,327.7,203.62,5943855517
2018,1,South West,E12000009,2,PM,0,0,0
2018,1,South West,E12000009,3,TA,745.3,463.11,4571015837
2018,1,South West,E12000009,4,PA,4247.6,2639.34,10564538890
2018,1,South West,E12000009,5,M,44994.9022,27958.54,14196028573
2018,2,East Midlands,E12000004,1,TM,199.9,124.21,4364361315
2018,2,East Midlands,E12000004,2,PM,0,0,0
2018,2,East Midlands,E12000004,3,TA,599.7,372.64,5386239584
2018,2,East Midlands,E12000004,4,PA,3326,2066.68,8925776909
2018,2,East Midlands,E12000004,5,M,27581.2449,17138.19,10241265729
2018,3,Scotland,S92000003,1,TM,476.4,296.02,5293106375
